time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,-5.13789958192,-2.10647709967,19.3799951297,5.92628051612,0.190820468031,0.0,-4.59149922158,-3.43448501058,5.00270019994,-0.144868182556,-0.00454840833964,0.0,467.43693843772115,464.5446021475107,466.049804338651,467.6039974712195
3.0600000000000023,-5.41703996182,-2.31838985402,19.6778349543,5.91778001956,0.190573142705,0.0,-4.71328578362,-3.62994210155,4.92481982616,-0.135957150828,-0.00328275109199,0.0,437.71330770596114,437.81872839624907,437.03124136490067,437.75444512608897
3.1200000000000023,-5.70405265536,-2.54317224349,19.9735322194,5.90987131254,0.190655486055,0.0,-4.85382280928,-3.86333896355,4.93071936132,-0.12460345776,0.00935284145828,0.0,467.40000373439375,468.38393326831516,465.82755095338075,466.69959445417305
3.1800000000000024,-5.99893707568,-2.7809835711,20.2666308125,5.90270689673,0.191312651997,0.0,-4.97584140028,-4.06429020364,4.8387799122,-0.110646314835,0.0139745960549,0.0,435.67528501318907,436.06152092815086,435.82337516446694,436.975437002427
3.2400000000000024,-6.30243903507,-3.03338324967,20.5601413057,5.89609231903,0.192283411517,0.0,-5.14087468367,-4.34928039573,4.94314706731,-0.109448907247,0.0202594522428,0.0,501.3709822063162,501.82737142743764,501.869964731983,501.9476704753796
3.3000000000000025,-6.61515081137,-3.30158792749,20.8562729709,5.88931888702,0.193294426628,0.0,-5.28298312695,-4.59128986873,4.92686331534,-0.120850070949,0.00897015383838,0.0,467.9174332706026,467.03742966719153,466.9631242712192,466.06190397945653
3.3600000000000025,-6.93571338038,-3.58302750496,21.1479207767,5.88211127131,0.193653281146,0.0,-5.40266038341,-4.79067442948,4.79441875783,-0.118719850423,-0.000792017348071,0.0,430.2877145059221,429.4601470078986,428.401574828556,428.56912827801244
3.4200000000000026,-7.26404762613,-3.87765439185,21.4341262949,5.87469240984,0.194005200228,0.0,-5.54191360075,-5.03073982693,4.74485157744,-0.135972026417,0.0166464242714,0.0,458.46797283775464,459.85173429559893,459.5640680622364,458.18060357971115
3.4800000000000026,-7.60040198716,-4.18606311228,21.7154836436,5.86668371923,0.195521879459,0.0,-5.67014330426,-5.25019961602,4.63310084752,-0.128911118665,0.0385436301752,0.0,438.572469274873,440.38809482046025,439.5161098753132,440.0844560466633
3.5400000000000027,-7.94471932129,-4.5082056705,21.9909903559,5.85868460373,0.197802541128,0.0,-5.80737627114,-5.48845179424,4.54954121832,-0.144026383744,0.036924232736,0.0,451.0076153360002,450.87743363756016,451.9569079942837,450.7203791124419
3.6000000000000028,-8.29707794143,-4.84425091642,22.2601689677,5.85084163735,0.200351518463,0.0,-5.93823366516,-5.7137104488,4.42238719352,-0.112435310324,0.0517627760065,0.0,437.54471234881885,438.7796844262594,436.3905377621708,439.00368172538793
3.660000000000003,-8.65739261248,-5.19400921948,22.5217355947,5.84425490316,0.203126796141,0.0,-6.07261654184,-5.94546212148,4.29578847092,-0.104938833086,0.0319816317295,0.0,440.5287429804459,438.8907471117025,439.5740143626456,440.1841804103468
3.720000000000003,-9.02537761949,-5.55683413974,22.7735415711,5.83851790274,0.205146816101,0.0,-6.19394272268,-6.14941241168,4.09755352318,-0.0815450428282,0.0368403301125,0.0,413.93733492937105,414.3653701797688,414.5961286723235,416.63833860549005
3.780000000000003,-9.40089251689,-5.93238646344,23.0141470199,5.83344676707,0.207288219348,0.0,-6.32360401634,-6.36961909405,3.92225802365,-0.0912467580893,0.0332846847039,0.0,423.829610338102,423.5244311868371,424.92818829631136,424.0891503839607
3.840000000000003,-9.7855537486,-6.32394615112,23.2496652332,5.82745230832,0.209295976191,0.0,-6.49858982355,-6.68259716046,3.92662296675,-0.129233337165,0.0338160500165,0.0,487.96457039385444,488.0045793950951,489.46036088247524,486.61587699349326
3.900000000000003,-10.1804036301,-6.73363452646,23.4836469402,5.82016746511,0.211536268682,0.0,-6.66328585376,-6.97414290323,3.87124993311,-0.109149985422,0.0435856373325,0.0,472.01706372011586,472.77117951729895,471.0625795138903,472.60085712173327
3.960000000000003,-10.5845559831,-7.15960166194,23.7113992373,5.81356755747,0.214525498923,0.0,-6.80883237077,-7.22538590705,3.71962698315,-0.111750215749,0.0600323482394,0.0,441.4379373193546,442.7949830369415,441.49705250234763,441.2716056855335
4.020000000000002,-10.997107688,-7.59991357358,23.9281903037,5.80686974648,0.217880676989,0.0,-6.94336398031,-7.45245195897,3.50621894814,-0.111391407634,0.0460744318862,0.0,421.1480963915699,419.9409251548827,421.1776654612395,421.1969097710494
4.080000000000001,-11.4181151858,-8.05460977321,24.1332314489,5.80021844693,0.220377477322,0.0,-7.09061260016,-7.70479473922,3.32765800809,-0.109804106533,0.0307324794546,0.0,435.7044103277082,434.4203634701629,435.78747348993255,435.9090391214929
4.14,-11.8490769796,-8.52675308178,24.3314998523,5.79343434788,0.222949864268,0.0,-7.274971223,-8.03367639043,3.27939857885,-0.120553036776,0.0600074342336,0.0,483.2261721616771,485.4293788352693,483.5293298998601,482.7083131432239
4.199999999999998,-12.2902326363,-9.01680750704,24.5229360729,5.78655868893,0.226386157175,0.0,-7.43063770358,-8.30216525871,3.10072377718,-0.104764127592,0.0511481760382,0.0,442.2491221868242,441.52081197080673,441.9083490458014,443.1964460845165
4.259999999999997,-12.7405387498,-9.52254568094,24.7023924111,5.78076706648,0.229297565814,0.0,-7.58002844792,-8.5565833311,2.88038855453,-0.083745368485,0.0426781503292,0.0,429.5378569598591,428.8202182925747,428.2875320095135,430.06358666816124
4.319999999999996,-13.2003507308,-10.0446390882,24.8701568817,5.77546187904,0.231435009993,0.0,-7.74741085223,-8.84718379743,2.71059569863,-0.0999490720587,0.0152508139275,0.0,451.68131594766203,449.4636652045576,450.235094408753,448.91519396103
4.379999999999995,-13.6691726617,-10.5820301173,25.0234122496,5.77003187922,0.232282720631,0.0,-7.88053844458,-9.06703551184,2.39780351311,-0.076281405307,0.0117838259607,0.0,396.2188579975266,395.89976962720993,397.1805306629461,399.3379333000657
4.439999999999993,-14.1471008139,-11.1349431413,25.1615772304,5.76525640116,0.232882561171,0.0,-8.05073722933,-9.36419564897,2.20663203987,-0.0872000678821,0.0061608719237,0.0,446.04511279175523,445.58538855390645,445.63588977487007,444.7370469720964
4.499999999999992,-14.6352451282,-11.7057189272,25.2878195379,5.76086607172,0.232912233923,0.0,-8.22108755546,-9.6625459418,2.0004132333,-0.0542027466741,-0.0143420566933,0.0,443.8804444857837,442.19409256430583,440.82533680860604,443.5399073403392
4.559999999999991,-15.1328337174,-12.2927945994,25.3983961343,5.75735019066,0.231653131104,0.0,-8.36575560914,-9.90797115253,1.68533510522,-0.0692780040602,-0.0395749183175,0.0,403.47825985428466,401.1926335183452,402.47470047507136,401.1045121838843
4.6199999999999894,-15.6403864016,-12.8973772664,25.4943471632,5.75379078718,0.22926609561,0.0,-8.55285486259,-10.2456853739,1.51178465753,-0.0445267562308,-0.0402051396198,0.0,458.25577785224175,458.2049121565701,456.09753868503657,458.06814018627705
4.679999999999988,-16.1594623973,-13.5229629753,25.5805850131,5.75113691891,0.22737029782,0.0,-8.74985001154,-10.6079914792,1.36137073132,-0.0436465313597,-0.0183594159298,0.0,467.8170738176018,469.5151837105919,469.3074245239057,469.3747696044387
4.739999999999987,-16.6896622373,-14.1688364501,25.6547524495,5.74890707881,0.226172921626,0.0,-8.92392656062,-10.9223411349,1.1100490823,-0.0266181152608,-0.023357901929,0.0,435.60397255441046,435.1856440062011,434.37448202962673,435.79993381674046
4.799999999999986,-17.2297982718,-14.8324896907,25.7114241668,5.74836686067,0.224990214059,0.0,-9.08126233634,-11.2010402695,0.77879795238,0.0130870405977,-0.0132684745625,0.0,405.3804772848889,406.2864349151664,403.24368670991515,406.8160360070075
4.859999999999984,-17.7806875333,-15.5158151274,25.752605167,5.74889977507,0.224251698667,0.0,-9.28212207191,-11.5775111134,0.592653118352,-0.0012388448517,-0.0104548152714,0.0,462.659627720992,462.8813059958595,462.0766115427169,460.9453943863721
4.919999999999983,-18.3440547224,-16.2227097353,25.7836461712,5.74824879335,0.223665902008,0.0,-9.49712626686,-11.9865989127,0.440346483538,-0.0493939027449,-0.00841486327538,0.0,477.53163002224534,477.6873966017312,479.05163046743564,475.374584792746
4.979999999999982,-18.9197375996,-16.9528880637,25.8027118582,5.74650134644,0.223619849348,0.0,-9.6928136006,-12.354076987,0.193812036674,-0.00500824108166,0.011291693416,0.0,446.8914017393906,448.49543989463467,445.96748012745144,449.57895394013656
5.0399999999999805,-19.5076179781,-17.7061780535,25.8080167395,5.74595643596,0.224145540398,0.0,-9.90372645405,-12.7568893185,-0.0186181105119,-0.0188185200936,0.00314844622282,0.0,463.43923078647776,462.7983797714373,464.6769408612339,463.59280525695175
